Name,Item No,Vf,Imax,CCT,CRI,Cutout,Beam Angle,Wattage,Batch Code,Stock Code,IMAGE
Olyn 9,DTZ075X,12V DC,700mA,2700K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/27/06/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,12V DC,700mA,2700K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/27/06/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,12V DC,700mA,3000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/30/06/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,12V DC,700mA,3000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/30/06/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,12V DC,700mA,3500K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/35/06/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,12V DC,700mA,3500K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/35/06/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,12V DC,700mA,4000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/40/06/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,12V DC,700mA,4000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/40/06/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,12V DC,700mA,5000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/50/06/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,12V DC,700mA,5000K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/50/06/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/27/15/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/27/15/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/30/15/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/30/15/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/35/15/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/35/15/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/40/15/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/40/15/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/50/15/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,15°,9W,AJ/CG,ARAD0975/50/15/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/27/24/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/27/24/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/30/24/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/30/24/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/35/24/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/35/24/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/40/24/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/40/24/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/50/24/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,24°,9W,AJ/CG,ARAD0975/50/24/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/27/36/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/27/36/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/30/36/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/30/36/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/35/36/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/35/36/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/40/36/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/40/36/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/50/36/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,36°,9W,AJ/CG,ARAD0975/50/36/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/27/45/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,2700K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/27/45/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/30/45/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/30/45/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/35/45/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,3500K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/35/45/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/40/45/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,4000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/40/45/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/50/45/W,https://i.ibb.co/B2QN5Jpy/Olyn-9-white.png
Olyn 9,DTZ075X,36V DC,200mA,5000K, CRI>97,Φ82*H120mm,45°,9W,AJ/CG,ARAD0975/50/45/B,https://i.ibb.co/h1sqkkrV/Olyn-9-black.png
Olyn 9 Houdini,DTZ075X,36V DC,200mA,2700K, CRI>90,Φ82*H120mm,6°,9W,AJ/CG,ARAD0975/27/06/TL,https://i.ibb.co/rKLv33V5/Olyn-houdini-9-TL.png
